"","10.10.2006.1","16.10.2006.2b","13.06.2006.1c","13.06.2006.2c","27.06.2006.1","27.06.2006.2","12.07.2006.1b","25.07.2006.1","02.08.2006.1b","02.08.2006.2b","15.08.2006.2a","22.08.2006.1","22.08.2006.2","05.09.2006.2","12.09.2006.2b","26.09.2006.1b","10.10.2007.1","09.05.2007.1","09.05.2007.2","06.07.2007.1","06.07.2007.2","02.08.2007.1","02.08.2007.2","22.08.2007.1","22.08.2007.2","05.09.2007.1","05.09.2007.2","19.09.2007.1","19.09.2007.2","26.09.2007.2","07.10.2008.5b","07.10.2008.6b","27.10.2008.1","27.10.2008.2","22.05.2008.1","01.06.2008.1","25.06.2008.a","25.06.2008.b","15.07.2008.2","04.08.2008.4b","04.08.2008.2b","18.08.2008.4d","29.08.2008.1","03.09.2008.2b","17.09.2008.1d","17.09.2008.3b","15.10.2009.1","15.10.2009.p2","20.05.2009.1","20.05.2009.2","08.07.2009.1","08.07.2009.2","12.07.2009.2b","25.07.2009.b","25.07.2009.p2","08.08.2009.p2","22.08.2009.1","22.08.2009.p1","02.09.2009.1","02.09.2009.2","16.09.2009.1","16.09.2009.2","23.09.2009.1","23.09.2009.2","19.10.2010.1","19.10.2010.2","05.05.2010.1","05.05.2010.2","16.06.2010.1","16.06.2010.2","05.07.2010.1","12.07.2010.1","12.07.2010.2","26.07.2010.1","10.08.2010.1","10.08.2010.2","22.08.2010.1","16.09.2010.1","16.09.2010.2","12.10.2011.1","12.10.2011.2","15.05.2011.1","21.06.2011.1","05.07.2011.1","05.07.2011.2","19.07.2011.1","19.07.2011.2","09.08.2011.1","09.08.2011.2","23.08.2011.1","23.08.2011.2","12.09.2011.1","12.09.2011.2","17.10.2012.1","17.10.2012.2","24.04.2012.1","07.06.2012.1","07.06.2012.2","20.07.2012.1","20.07.2012.2","14.08.2012.1","14.08.2012.2","17.09.2012.2","23.10.2013.1","23.10.2013.2","05.06.2013.1","05.06.2013.2","03.07.2013.1","03.07.2013.2","16.08.2013.1","27.08.2013.1","17.09.2013.1","17.09.2013.2"
"ASV_345",0,0,0,0,0,0,0,70,280,331,89,27,105,0,0,0,0,0,0,0,0,0,0,0,0,38,15,70,345,0,29,16,0,0,0,0,0,0,0,13,34,51,0,18,61,0,0,0,0,0,0,0,0,0,34,119,0,20,92,19,35,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,36,42,194,359,0,0,0,24,0,0,0,0,0,15,0,0,17,0,0,0,0,0,0,0,0,0,26,22
"ASV_346",0,0,0,0,0,0,0,2445,6,356,26,0,15,3,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0
"ASV_347",105,0,0,0,29,16,0,135,78,171,80,0,17,26,7,11,15,0,0,9,0,0,0,0,0,13,0,19,0,6,28,15,0,0,0,0,91,0,8,0,18,32,0,35,106,118,19,0,8,15,21,0,0,19,333,30,0,30,39,20,27,10,9,0,0,0,0,0,0,0,21,0,0,111,0,0,49,0,0,9,80,0,58,0,0,0,10,28,108,24,21,53,95,0,3,0,5,0,81,24,6,28,27,4,0,6,4,10,9,19,31,12,16
"ASV_348",0,0,11,9,125,209,44,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,45,32,0,0,0,0,0,0,0,0,5,146,557,0,0,0,0,0,0,0,0,0,0,0,12,100,15,34,0,0,17,0,42,0,0,0,0,0,0,0,0,0,0,25,37,27,27,19,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,91,79,0,42,0,0,0,0,0,76,115,22,75,0,0,0,0
"ASV_349",175,15,0,0,0,11,19,6,5,15,9,156,239,81,13,20,0,0,0,36,14,4,0,0,0,0,0,0,0,0,234,107,0,0,0,0,0,0,0,0,14,171,38,190,71,31,29,129,0,56,0,34,58,11,87,13,3,17,25,8,44,17,0,0,0,0,0,0,0,0,0,0,0,58,14,7,14,0,0,23,18,0,0,0,0,9,16,0,0,0,0,19,17,36,15,0,0,0,43,23,13,81,36,0,0,0,0,0,0,4,0,0,0
"ASV_350",0,0,0,0,0,37,0,0,266,715,0,0,0,0,0,0,34,0,0,224,94,24,89,0,0,0,0,33,25,50,0,0,0,0,0,0,0,0,0,0,219,44,0,0,134,71,0,0,0,0,113,0,0,0,0,108,0,0,3,8,0,0,0,0,7,6,0,0,0,13,10,17,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,88,0,0,29,9,0,0,10,0,0,45,0,0,0
"ASV_351",28,23,308,219,86,104,0,0,0,0,0,0,0,0,0,0,19,27,34,19,28,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,61,53,0,0,0,0,0,16,0,0,35,0,80,75,337,0,25,0,0,0,0,19,0,0,0,0,0,0,0,0,33,35,26,27,19,18,14,10,0,0,0,0,0,0,0,0,21,50,0,0,0,0,0,0,0,0,0,66,0,0,28,0,50,0,0,21,19,0,0,88,93,39,91,0,0,0,0
"ASV_352",0,0,76,38,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,201,160,0,11,9,0,52,35,93,35,9,0,6,65,115,29,67,75,255,0,0,0,16,0,11,293,87,48,50,14,17,177,19,21,0,0,15,0,0,0,0,0,0,0,0,0,0,0,16,0,18,15,0,0,0,0,0,0,0,0,0,0,9,8,12,0,0,0,0,0,0,0,0,0,11,0,0,20,10,0,0,0,0,0,11,0,0,12,0,0,0,0,0,0
"ASV_353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,55,0,0,0,0,45,0,0,0,0,0,62,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,38,0,0,0,0,0,0,0,31,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,39,0,0,49,0,0,0,0,242,889,0,0,0,0
"ASV_354",0,0,783,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,136,70,0,0,0,0,0,0,248,40,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,151,126,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
"ASV_356",0,0,0,0,0,0,0,0,0,0,53,0,0,118,35,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,360,25,42,136,95,0,0,23,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0
"ASV_357",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,486,710,0,0,0,0,0,0,0,0,25,23,33,0,0,28,167,8,0,0,0,0,0,0,0,0,0,158,119,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,320,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,8,0,0,82,0,0,0,0,0,0,0,14,0,0,12,0,0,0,0,0,0
"ASV_358",39,0,35,53,0,0,0,0,0,0,0,0,0,0,0,17,14,53,42,0,0,0,14,0,23,0,13,0,21,38,33,23,50,163,38,90,0,10,0,0,0,27,0,0,0,17,113,341,32,76,62,66,31,0,0,0,0,0,0,0,0,0,18,9,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,41,30,70,17,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0
"ASV_360",0,0,0,0,48,32,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,175,221,0,0,0,391,0,0,633,313,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,160,0,0,0,0,0,0,26,18,80,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_361",57,26,0,0,9,12,0,0,41,163,27,4,25,19,0,199,0,26,39,0,0,18,14,6,11,0,0,0,0,0,0,7,0,0,0,0,128,0,0,9,0,24,20,0,0,0,0,0,18,0,593,0,0,0,30,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,109,15,27,0,11,5,21,5,5,0,0,0,13,33,0,12,11,0,0,7,0,7,3,0,0,22,0,0,0,0,0,0,0,0,46,27,48,0,11,84,10,8,14
"ASV_362",12,9,0,0,0,0,0,0,21,50,30,84,145,77,0,4,7,0,0,0,0,0,0,42,131,0,0,0,0,0,25,48,0,4,0,0,0,0,0,0,0,9,72,41,143,76,0,0,0,0,0,0,0,0,0,9,16,327,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,76,105,5,54,83,0,0,0,0,0,0,13,10,22,14,92,35,0,0,0,0,0,0,0,17,9,24,308,22,4,8,0,0,0,0,17,9,16,22
"ASV_363",0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,173,62,102,0,0,136,166,0,0,0,15,0,27,32,19,0,134,746,0,0,0,11,0,0,0,0,0,0,0,142,0,88,42,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,20,54,0,19,71,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,58,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0
"ASV_364",0,0,31,21,134,99,0,0,0,0,0,0,0,0,0,0,0,398,685,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,123,98,0,12,0,0,0,0,0,0,0,0,0,0,63,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,64,122,0,0,0,0,0,0,0,5,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,16,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"ASV_366",0,0,10,0,27,30,27,0,10,0,0,0,38,23,0,44,0,0,0,9,0,0,0,0,0,0,0,36,28,17,13,0,22,31,0,100,10,0,0,0,50,0,0,0,50,0,11,16,158,0,35,0,0,0,19,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,51,0,0,315,0,0,24,13,0,0,0,0,15,21,0,0,37,29,26,32,0,0,0,0,0,126,17,0,0,0,0,0,0,0,0,0,51,0,0,0
"ASV_367",14,5,59,23,153,105,0,0,29,116,0,0,33,87,16,18,20,0,0,48,67,83,78,6,0,54,0,3,0,19,48,29,0,0,0,0,0,15,0,0,37,82,14,62,29,27,0,0,0,11,0,7,45,0,19,198,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,53,39,9,16,40,0,0,5,3,5,0,0,96,4,5,27,0,0,0,0,18,24,0,0,0,0,0,15,18,0,60,17,0,0,0,0,6,9,0,23,0,0
"ASV_368",0,0,0,0,0,0,0,0,23,51,24,0,51,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,35,0,0,0,0,0,0,0,0,0,36,8,125,122,34,0,0,0,0,0,0,8,95,1043,37,0,10,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,20,0,0,0,0,5,20,31,48,0,12,5,26,0,0,0,0,0,29,0,0,0,0,24,17,0,0,0,0,0,0,27,41
"ASV_369",6,0,0,0,0,0,0,20,25,106,34,23,130,22,0,0,0,0,0,0,0,16,53,4,0,5,0,7,0,0,29,22,0,0,0,0,13,0,12,18,22,60,13,49,111,39,0,0,0,0,4,4,5,13,232,34,0,6,73,23,32,10,2,0,0,0,0,0,0,0,9,98,142,203,0,9,0,0,0,0,15,0,10,0,0,3,0,0,245,64,48,10,18,0,0,0,0,0,107,0,19,82,0,0,0,0,0,0,0,5,5,0,4
"ASV_370",734,46,63,50,0,11,0,0,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,4,11,0,0,0,5,0,0,0,4,0,429,145,53,85,0,0,18,0,0,0,0,0,0,0,0,0,0,0,344,40,11,23,0,7,7,0,0,0,0,0,0,0,0,18,33,46,27,0,0,0,0,0,0,0,0,15,0,32,4,0,0,0,0,0,0,0,0,10,14,13,19,0,0,0,0,0,0
"ASV_371",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,7,12,0,11,0,0,0,0,6,8,26,38,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,72,42,6,0,0,9,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,109,0,0,0,0,0,0,16,0,6,29,9,0,7,0,0,6,0,0,0,0,0,0,5,7,0,0,439,0,14,23
